,PPG,BP,ECG
42,1.5855327468230693,88.11476410739843,0.6251221896383187
43,1.6011730205278591,87.28441433476773,0.555229716520039
44,1.6363636363636365,86.50290866640943,0.49022482893450636
45,1.694037145650049,85.81909120659591,0.43499511241446726
46,1.7761485826001955,85.1352737467824,0.4100684261974585
47,1.8631476050830889,84.50030039124128,0.4046920821114369
48,1.959921798631476,83.96301524424496,0.3998044965786901
49,2.083088954056696,83.42573009724862,0.3699902248289345
50,2.222873900293255,82.93728905452468,0.3597262952101662
51,2.3704789833822093,82.49769211607314,0.9203323558162267
52,2.5210166177908113,82.0580951776216,1.5009775171065494
53,2.667644183773216,81.61849823917005,1.5009775171065494
54,2.8054740957966766,81.1300571964461,1.0151515151515151
55,2.9315738025415445,80.59277204944978,0.5249266862170088
56,3.0420332355816226,80.05548690245345,0.4100684261974585
57,3.136852394916911,79.51820175545711,0.32991202346041054
58,3.2140762463343107,78.98091660846079,0.2697947214076246
59,3.2737047898338223,78.54131967000924,0.260019550342131
60,3.3088954056695994,78.0528786272853,0.2697947214076246
61,3.326490713587488,77.66212579310616,0.28005865102639294
62,3.3362658846529816,77.271372958927,0.30498533724340177
63,3.334310850439883,76.92946422902024,0.3250244379276637
64,3.3206256109481918,76.4898672905687,0.34995112414467255
65,3.294232649071359,76.09911445638954,0.37487781036168133
66,3.257086999022483,75.659517517938,0.3949169110459433
67,3.2111436950146626,75.31760878803125,0.4046920821114369
68,3.156402737047898,74.9268559538521,0.4149560117302053
69,3.0948191593352883,74.58494722394533,0.43010752688172044
70,3.029325513196481,74.1941943897662,0.4550342130987292
71,2.9608993157380255,73.85228565985943,0.4701857282502444
72,2.895405669599218,73.46153282568028,0.5048875855327468
73,2.832844574780059,73.07077999150113,0.5400782013685239
74,2.7673509286412514,72.63118305304958,0.5801564027370479
75,2.7008797653958942,72.28927432314283,0.6148582600195504
76,2.6363636363636362,71.99620969750846,0.6500488758553274
77,2.5757575757575757,71.7519891761465,0.6652003910068426
78,2.5190615835777126,71.7519891761465,0.6700879765395894
79,2.466275659824047,72.28927432314283,0.6603128054740958
80,2.4173998044965788,73.75459745131465,0.6549364613880743
81,2.3714565004887587,76.34333497775151,0.6300097751710655
82,2.329423264907136,79.81126638109147,0.5899315738025416
83,2.2903225806451615,83.5722624100658,0.5449657869012707
84,2.2531769305962857,87.38210254331251,0.5097751710654936
85,2.219941348973607,91.33847498937641,0.49022482893450636
86,2.1896383186705766,95.44137974825749,0.4701857282502444
87,2.1573802541544476,99.73966092422815,0.4501466275659824
88,2.1251221896383186,103.89140978738162,0.4447702834799609
89,2.0928641251221896,107.60356171208355,0.4501466275659824
90,2.06158357771261,110.72958438551676,0.46480938416422285
91,2.0312805474095796,113.22063370340884,0.4701857282502444
92,2.0019550342130987,115.07670966575981,0.48484848484848486
93,1.9716520039100685,116.44434458538683,0.4951124144672532
94,1.9413489736070382,117.27469435801753,0.5097751710654936
95,1.911045943304008,117.56775898365188,0.5151515151515151
96,1.8807429130009776,117.22585025374514,0.520039100684262
97,1.8543499511241446,116.39550048111444,0.5151515151515151
98,1.8299120234604105,114.97902145721501,0.5048875855327468
99,1.801564027370479,112.92756907777448,0.4951124144672532
100,1.772238514173998,110.28998744706522,0.49022482893450636
101,1.7429130009775171,107.45702939926637,0.47996089931573804
102,1.7145650048875856,104.8682918728295,0.48484848484848486
103,1.6881720430107527,102.76799538911656,0.47996089931573804
104,1.6637341153470186,101.15613994812757,0.4701857282502444
105,1.6412512218963833,99.69081681995576,0.48484848484848486
106,1.619745845552297,98.32318190032873,0.5249266862170088
107,1.5972629521016617,96.9067028764293,0.5801564027370479
108,1.5747800586510263,95.4902238525299,0.5953079178885631
109,1.5532746823069403,94.22027714144765,0.6202346041055719
110,1.5366568914956011,92.9991745346378,0.6348973607038123
111,1.5259042033235581,91.97344834491753,0.6500488758553274
112,1.5210166177908113,90.94772215519727,0.6749755620723362
113,1.5298142717497556,90.01968417402178,0.6050830889540567
114,1.5562072336265884,89.23817850566348,0.5449657869012707
115,1.6041055718475072,88.55436104584997,0.47996089931573804
116,1.675464320625611,87.87054358603646,0.42473118279569894
117,1.7702834799608993,87.23557023049534,0.4149560117302053
118,1.884652981427175,86.64944097922661,0.4046920821114369
119,2.0127077223851417,86.06331172795788,0.3998044965786901
120,2.150537634408602,85.52602658096156,0.37487781036168133
121,2.291300097751711,84.89105322542044,0.3699902248289345
122,2.4115347018572826,84.25607986987931,0.955522971652004
123,2.517106549364614,83.6211065143382,1.5009775171065494
124,2.6285434995112413,83.08382136734186,1.5009775171065494
125,2.7360703812316713,82.59538032461792,0.9354838709677419
126,2.8318670576735094,82.10693928189399,0.48484848484848486
127,2.913978494623656,81.66734234344244,0.38514173998044965
128,2.9804496578690127,81.2277454049909,0.3147605083088954
129,3.0312805474095796,80.78814846653935,0.28005865102639294
130,3.0664711632453567,80.34855152808781,0.2697947214076246
131,3.086021505376344,79.95779869390866,0.28005865102639294
132,3.0899315738025415,79.5670458597295,0.28005865102639294
133,3.080156402737048,79.17629302555035,0.30498533724340177
134,3.0576735092864125,78.63900787855403,0.32991202346041054
135,3.026392961876833,78.1017227315577,0.34506353861192574
136,2.986314760508309,77.66212579310616,0.38514173998044965
137,2.9364613880742914,77.17368475038221,0.3949169110459433
138,2.8797653958944283,76.68524370765827,0.3597262952101662
139,2.817204301075269,76.29449087347912,0.34995112414467255
140,2.7507331378299122,75.90373803929997,0.3651026392961877
141,2.6803519061583576,75.51298520512083,0.39002932551319647
142,2.6080156402737047,75.02454416239688,0.4100684261974585
143,2.5356793743890518,74.53610311967294,0.43499511241446726
144,2.4652981427174976,74.0965061812214,0.4750733137829912
145,2.3958944281524928,73.75459745131465,0.5249266862170088
146,2.3284457478005867,73.3638446171355,0.5601173020527859
147,2.270772238514174,73.07077999150113,0.5953079178885631
148,2.2189638318670575,72.87540357441155,0.6148582600195504
149,2.1652003910068425,72.72887126159438,0.6348973607038123
150,2.1114369501466275,73.07077999150113,0.6348973607038123
151,2.0606060606060606,74.1941943897662,0.6202346041055719
152,2.0127077223851417,76.4410231862963,0.5850439882697948
153,1.9687194525904204,79.6647340682743,0.5449657869012707
154,1.9286412512218964,83.32804188870384,0.5
155,1.8914956011730206,87.04019381340576,0.4701857282502444
156,1.855327468230694,90.7035016338353,0.4447702834799609
157,1.8211143695014662,94.41565355853723,0.43010752688172044
158,1.7869012707722385,98.17664958751155,0.4149560117302053
159,1.7536656891495601,101.88880151221348,0.4198435972629521
160,1.726295210166178,105.25904470700866,0.4149560117302053
161,1.7008797653958945,108.18969096335228,0.4198435972629521
162,1.672531769305963,110.3388315513376,0.4398826979472141
163,1.6422287390029326,111.80415467950942,0.4501466275659824
164,1.6109481915933528,112.7321926606849,0.4701857282502444
165,1.5796676441837731,113.17178959913645,0.4701857282502444
166,1.5503421309872922,113.02525728631926,0.46480938416422285
167,1.5219941348973607,112.19490751368858,0.4701857282502444
168,1.4946236559139785,110.68074028124437,0.45992179863147603
169,1.4682306940371457,108.62928790180382,0.4550342130987292
170,1.4437927663734116,106.18708268818413,0.46480938416422285
171,1.4193548387096775,103.64718926601965,0.4447702834799609
172,1.4007820136852396,101.35151636521715,0.4501466275659824
173,1.3851417399804498,99.54428450713857,0.4501466275659824
174,1.3665689149560116,98.12780548323916,0.4447702834799609
175,1.3470185728250244,96.76017056361212,0.43499511241446726
176,1.3284457478005864,95.29484743544032,0.4398826979472141
177,1.3098729227761485,93.8295243072685,0.4550342130987292
178,1.2903225806451613,92.55957759618626,0.5048875855327468
179,1.270772238514174,91.4361631979212,0.5601173020527859
180,1.252199413489736,90.41043700820093,0.5752688172043011
181,1.2346041055718475,89.48239902702545,0.5899315738025416
182,1.2228739002932552,88.65204925439475,0.6099706744868035
183,1.219941348973607,87.87054358603646,0.6300097751710655
184,1.176930596285435,87.08903791767816,0.6500488758553274
185,1.1202346041055717,86.35637635359225,0.5752688172043011
186,1.118279569892473,85.67255889377873,0.5048875855327468
187,1.1573802541544478,85.03758553823761,0.4447702834799609
188,1.2287390029325513,84.45145628696889,0.4100684261974585
189,1.3255131964809383,83.86532703570016,0.4046920821114369
190,1.4398826979472141,83.27919778443143,0.3998044965786901
191,1.5669599217986314,82.69306853316272,0.3949169110459433
192,1.6989247311827957,82.20462749043877,0.3651026392961877
193,1.8308895405669598,81.76503055198722,0.520039100684262
194,1.956989247311828,81.27658950926329,1.1304985337243403
195,2.0742913000977516,80.88583667508414,1.5009775171065494
196,2.1788856304985336,80.44623973663259,1.5009775171065494
197,2.2580645161290325,80.00664279818105,0.7453567937438905
198,2.318670576735093,79.46935765118472,0.43010752688172044
199,2.3734115347018574,78.93207250418838,0.3597262952101662
200,2.418377321603128,78.54131967000924,0.28983382209188663
201,2.4496578690127078,78.1017227315577,0.260019550342131
202,2.4672531769305963,77.71096989737855,0.2697947214076246
203,2.4711632453567938,77.22252885465461,0.2849462365591398
204,2.4613880742913,76.78293191620305,0.29472140762463345
205,2.4408602150537635,76.29449087347912,0.3196480938416422
206,2.409579667644184,75.7572057264828,0.32991202346041054
207,2.3685239491691106,75.31760878803125,0.3597262952101662
208,2.3196480938416424,74.8780118495797,0.37487781036168133
209,2.2658846529814274,74.53610311967294,0.39002932551319647
210,2.21505376344086,74.1941943897662,0.4046920821114369
211,2.1652003910068425,73.85228565985943,0.42473118279569894
212,2.1094819159335287,73.41268872140789,0.43499511241446726
213,2.050830889540567,73.02193588722874,0.46480938416422285
214,1.9931573802541545,72.63118305304958,0.49022482893450636
215,1.9364613880742914,72.28927432314283,0.5249266862170088
216,1.8826979472140764,71.89852148896368,0.5801564027370479
217,1.8318670576735092,71.55661275905692,0.6251221896383187
218,1.7839687194525904,71.21470402915017,0.6549364613880743
219,1.7380254154447703,70.9216394035158,0.6803519061583577
220,1.6959921798631477,70.67741888215383,0.7052785923753666
221,1.6559139784946237,70.62857477788144,0.7253176930596286
222,1.6236559139784945,71.0193276120606,0.7101661779081134
223,1.5962854349951123,72.19158611459804,0.6803519061583577
224,1.5669599217986314,74.24303849403859,0.6451612903225806
225,1.5386119257086999,77.17368475038221,0.6001955034213099
226,1.5112414467253177,80.495083840905,0.5449657869012707
227,1.4858260019550342,83.96301524424496,0.520039100684262
228,1.4604105571847508,87.38210254331251,0.4951124144672532
229,1.436950146627566,90.80118984238008,0.49022482893450636
230,1.4134897360703813,94.31796534999243,0.48484848484848486
231,1.391006842619746,97.83474085760479,0.4701857282502444
232,1.3695014662756597,101.20498405239996,0.47996089931573804
233,1.3470185728250244,103.98909799592641,0.48484848484848486
234,1.324535679374389,106.23592679245652,0.49022482893450636
235,1.3069403714565004,107.79893812917312,0.4951124144672532
236,1.2913000977517106,108.775820214621,0.5151515151515151
237,1.2727272727272727,109.11772894452776,0.520039100684262
238,1.252199413489736,108.775820214621,0.520039100684262
239,1.2316715542521994,107.79893812917312,0.5151515151515151
240,1.2121212121212122,106.28477089672892,0.5048875855327468
241,1.1935483870967742,104.28216262156077,0.5
242,1.1749755620723363,101.7911133036687,0.5048875855327468
243,1.1564027370478984,99.3000639857766,0.4951124144672532
244,1.1388074291300099,97.24861160633607,0.49022482893450636
245,1.121212121212121,95.63675616534707,0.47996089931573804
246,1.1036168132942326,94.36680945426482,0.4701857282502444
247,1.0918866080156402,93.0480186389102,0.4750733137829912
248,1.083088954056696,91.72922782355556,0.4701857282502444
249,1.0703812316715542,90.36159290392854,0.48484848484848486
250,1.0557184750733137,89.14049029711869,0.5400782013685239
251,1.0410557184750733,88.21245231594321,0.5752688172043011
252,1.0263929618768328,87.28441433476773,0.5953079178885631
253,1.0127077223851417,86.35637635359225,0.6348973607038123
254,1.0019550342130987,85.52602658096156,0.6500488758553274
255,0.9990224828934506,84.79336501687564,0.6749755620723362
256,1.0087976539589443,84.15839166133452,0.6852394916911045
257,1.0342130987292277,83.5722624100658,0.5899315738025416
258,1.0791788856304985,83.08382136734186,0.5351906158357771
259,1.144672531769306,82.54653622034553,0.4701857282502444
260,1.2179863147605083,82.0580951776216,0.43010752688172044
261,1.3020527859237536,81.56965413489766,0.4198435972629521
262,1.4076246334310851,81.03236898790132,0.43010752688172044
263,1.5278592375366569,80.495083840905,0.4046920821114369
264,1.6559139784946237,80.15317511099823,0.37487781036168133
265,1.7849462365591398,79.81126638109147,0.5953079178885631
266,1.9090909090909092,79.42051354691233,1.250733137829912
267,2.0254154447702835,78.93207250418838,1.5009775171065494
268,2.1309872922776147,78.49247556573684,1.5009775171065494
269,2.2218963831867056,78.0528786272853,0.7052785923753666
270,2.2961876832844577,77.66212579310616,0.43010752688172044
271,2.3548387096774195,77.17368475038221,0.3597262952101662
272,2.3929618768328447,76.68524370765827,0.30498533724340177
273,2.4144672531769307,76.24564676920673,0.28983382209188663
274,2.4271749755620724,75.7572057264828,0.29472140762463345
275,2.429130009775171,75.36645289230364,0.30498533724340177
276,2.4193548387096775,74.8291677453073,0.30498533724340177
277,2.3978494623655915,74.34072670258337,0.32991202346041054
278,2.3655913978494625,73.94997386840421,0.3651026392961877
279,2.324535679374389,73.65690924276986,0.38514173998044965
280,2.2766373411534704,73.31500051286311,0.3998044965786901
281,2.2238514173998043,72.97309178295635,0.4100684261974585
282,2.167155425219941,72.5334948445048,0.4198435972629521
283,2.1085043988269794,72.09389790605326,0.43499511241446726
284,2.0557184750733137,71.7031450718741,0.4550342130987292
285,2.0068426197458455,71.41008044623975,0.4701857282502444
286,1.95405669599218,71.11701582060537,0.5
287,1.9012707722385143,70.9704835077882,0.5400782013685239
288,1.8484848484848484,70.72626298642624,0.5801564027370479
289,1.7976539589442815,70.38435425651947,0.6251221896383187
290,1.7497556207233627,69.94475731806793,0.6652003910068426
291,1.704789833822092,69.3586280667992,0.7003910068426198
292,1.6637341153470186,68.87018702407526,0.7052785923753666
293,1.6275659824046922,68.82134291980287,0.7101661779081134
294,1.5943304007820136,69.4074721710716,0.7052785923753666
295,1.5650048875855327,70.8727952992434,0.6803519061583577
296,1.5386119257086999,73.2661564085907,0.6402737047898338
297,1.5171065493646139,76.34333497775151,0.5899315738025416
298,1.4995112414467253,79.61588996400191,0.5449657869012707
299,1.479960899315738,82.93728905452468,0.5
300,1.458455522971652,86.30753224931985,0.48484848484848486
301,1.4379276637341154,89.82430775693221,0.46480938416422285
302,1.4173998044965788,93.58530378590653,0.4550342130987292
303,1.3958944281524928,97.34629981488085,0.4701857282502444
304,1.3743890518084065,100.9119194267656,0.4701857282502444
305,1.35386119257087,103.98909799592641,0.49022482893450636
306,1.3343108504398826,106.33361500100132,0.5
307,1.3157380254154447,107.9943145462627,0.5097751710654936
308,1.2981427174975562,109.02004073598297,0.520039100684262
309,1.2854349951124144,109.31310536161733,0.5298142717497556
310,1.2746823069403714,109.02004073598297,0.520039100684262
311,1.2619745845552297,108.04315865053509,0.520039100684262
312,1.2482893450635386,106.4313032095461,0.5097751710654936
313,1.2346041055718475,104.42869493437796,0.5151515151515151
314,1.219941348973607,102.03533382503066,0.5048875855327468
315,1.206256109481916,99.64197271568337,0.5
316,1.1915933528836755,97.49283212769804,0.49022482893450636
317,1.176930596285435,95.78328847816425,0.4750733137829912
318,1.163245356793744,94.51334176708201,0.4750733137829912
319,1.1505376344086022,93.43877147308935,0.4701857282502444
320,1.1388074291300099,92.31535707482429,0.4701857282502444
321,1.1251221896383188,91.19194267655924,0.4951124144672532
322,1.1163245356793743,90.01968417402178,0.5498533724340176
323,1.1094819159335287,88.94511388002911,0.5899315738025416
324,1.1006842619745845,87.96823179458124,0.6099706744868035
325,1.0918866080156402,87.04019381340576,0.6402737047898338
326,1.086021505376344,86.06331172795788,0.6402737047898338
327,1.0869990224828934,85.1841178510548,0.6749755620723362
328,1.0987292277614857,84.4026121826965,0.6451612903225806
329,1.1260997067448681,83.91417113997255,0.5698924731182796
330,1.1720430107526882,83.37688599297623,0.5097751710654936
331,1.2375366568914956,82.83960084597989,0.45992179863147603
332,1.324535679374389,82.15578338616638,0.4447702834799609
333,1.4291300097751711,81.52081003062526,0.4198435972629521
334,1.5317693059628543,80.93468077935654,0.4149560117302053
335,1.6344086021505377,80.495083840905,0.39002932551319647
336,1.7536656891495601,80.10433100672584,0.3699902248289345
337,1.8797653958944283,79.6647340682743,0.7302052785923754
338,2.0039100684261975,79.27398123409515,1.5009775171065494
339,2.121212121212121,78.88322839991599,1.5009775171065494
340,2.2277614858260018,78.54131967000924,1.3255131964809383
341,2.3196480938416424,78.15056683583009,0.5953079178885631
342,2.3958944281524928,77.75981400165094,0.4198435972629521
343,2.4565004887585533,77.271372958927,0.3396871945259042
344,2.501466275659824,76.83177602047546,0.27468230694037143
345,2.5298142717497556,76.39217908202392,0.260019550342131
346,2.5434995112414467,76.00142624784476,0.260019550342131
347,2.5425219941348973,75.56182930939322,0.27468230694037143
348,2.5298142717497556,75.02454416239688,0.30009775171065495
349,2.5073313782991202,74.63379132821774,0.3196480938416422
350,2.4760508308895406,74.24303849403859,0.34506353861192574
351,2.436950146627566,73.90112976413182,0.3699902248289345
352,2.3900293255131966,73.46153282568028,0.37976539589442815
353,2.337243401759531,73.07077999150113,0.3998044965786901
354,2.280547409579668,72.63118305304958,0.4100684261974585
355,2.2218963831867056,72.28927432314283,0.42473118279569894
356,2.161290322580645,71.94736559323607,0.4447702834799609
357,2.1006842619745845,71.60545686332932,0.46480938416422285
358,2.0420332355816226,71.16585992487778,0.49022482893450636
359,1.9912023460410557,70.77510709069863,0.5351906158357771
360,1.9442815249266863,70.53088656933666,0.5801564027370479
361,1.8944281524926687,70.23782194370229,0.6202346041055719
362,1.8455522971652003,70.04244552661271,0.6549364613880743
363,1.7986314760508308,69.74938090097835,0.6852394916911045
364,1.7546432062561095,69.456316275344,0.6901270772238515
365,1.7145650048875856,69.65169269243357,0.6901270772238515
366,1.678396871945259,70.53088656933666,0.6803519061583577
367,1.6451612903225807,72.28927432314283,0.6500488758553274
368,1.6138807429130009,74.9268559538521,0.6099706744868035
369,1.5855327468230693,78.1017227315577,0.5698924731182796
370,1.5591397849462365,81.61849823917005,0.520039100684262
371,1.533724340175953,85.23296195532718,0.48484848484848486
372,1.5131964809384164,88.94511388002911,0.4750733137829912
373,1.4956011730205279,92.75495401327584,0.46480938416422285
374,1.4750733137829912,96.56479414652256,0.45992179863147603
375,1.4535679374389052,100.22810196695208,0.4701857282502444
376,1.4330400782013686,103.64718926601965,0.4701857282502444
377,1.412512218963832,106.52899141809088,0.4750733137829912
378,1.3919843597262953,108.8246643188934,0.49022482893450636
379,1.3724340175953078,110.38767565561,0.5
380,1.3519061583577712,111.36455774105788,0.520039100684262
381,1.3313782991202345,111.70646647096463,0.5151515151515151
382,1.310850439882698,111.55993415814746,0.520039100684262
383,1.2913000977517106,110.82727259406154,0.5249266862170088
384,1.2766373411534702,109.50848177870691,0.5151515151515151
385,1.2639296187683284,107.65240581635595,0.5151515151515151
386,1.249266862170088,105.30788881128105,0.5048875855327468
387,1.2326490713587488,102.76799538911656,0.5
388,1.217008797653959,100.47232248831406,0.5048875855327468
389,1.2013685239491692,98.61624652596309,0.4750733137829912
390,1.187683284457478,97.19976750206366,0.4701857282502444
391,1.173998044965787,95.92982079098144,0.4701857282502444
392,1.1612903225806452,94.5621858713544,0.4701857282502444
393,1.1485826001955035,93.19455095172738,0.4951124144672532
394,1.1348973607038124,91.92460424064514,0.5449657869012707
395,1.121212121212121,90.7035016338353,0.5850439882697948
396,1.10752688172043,89.67777544411503,0.6001955034213099
397,1.099706744868035,88.70089335866714,0.6300097751710655
398,1.0977517106549364,87.87054358603646,0.6402737047898338
399,1.1016617790811338,87.08903791767816,0.6901270772238515
400,1.118279569892473,86.35637635359225,0.6549364613880743
401,1.1515151515151516,85.62371478950634,0.5752688172043011
402,1.2043010752688172,84.89105322542044,0.5097751710654936
403,1.2776148582600195,84.20723576560692,0.4398826979472141
404,1.370478983382209,83.66995061861059,0.42473118279569894
405,1.4809384164222874,83.23035368015904,0.4198435972629521
406,1.6031280547409579,82.69306853316272,0.42473118279569894
407,1.7331378299120235,82.10693928189399,0.4046920821114369
408,1.866080156402737,81.52081003062526,0.37976539589442815
409,1.9794721407624634,80.98352488362893,0.7702834799608993
410,2.080156402737048,80.59277204944978,1.5009775171065494
411,2.1867057673509285,80.29970742381542,1.5009775171065494
412,2.2883675464320627,79.86011048536388,1.2756598240469208
413,2.380254154447703,79.42051354691233,0.5698924731182796
414,2.4594330400782014,78.88322839991599,0.4100684261974585
415,2.5239491691104594,94.07374482863047,0.34995112414467255
416,2.5718475073313782,93.53645968163414,0.29472140762463345
417,2.6050830889540566,93.0480186389102,0.28005865102639294
418,2.6236559139784945,92.51073349191387,0.29472140762463345
419,2.627565982404692,91.87576013637275,0.28983382209188663
420,2.6187683284457477,91.24078678083163,0.30498533724340177
421,2.598240469208211,90.6546575295629,0.32991202346041054
422,2.5698924731182795,90.21506059111135,0.3597262952101662
423,2.5356793743890518,89.82430775693221,0.37487781036168133
424,2.493646138807429,89.28702260993587,0.3949169110459433
425,2.444770283479961,88.74973746293955,0.3998044965786901
426,2.3900293255131966,88.16360821167082,0.4100684261974585
427,2.3313782991202348,87.67516716894688,0.42473118279569894
428,2.269794721407625,87.23557023049534,0.4550342130987292
429,2.2082111436950145,86.84481739631619,0.47996089931573804
430,2.1466275659824046,86.40522045786464,0.5151515151515151
431,2.086021505376344,85.9656235194131,0.5400782013685239
432,2.027370478983382,85.62371478950634,0.5899315738025416
433,1.970674486803519,85.28180605959959,0.6402737047898338
434,1.9227761485826003,84.84220912114804,0.6700879765395894
435,1.8807429130009776,84.4026121826965,0.6901270772238515
436,1.836754643206256,84.01185934851735,0.7052785923753666
437,1.793743890518084,83.91417113997255,0.6901270772238515
438,1.7536656891495601,84.74452091260325,0.6803519061583577
439,1.7174975562072337,86.84481739631619,0.6549364613880743
440,1.7194525904203324,90.21506059111135,0.6148582600195504
441,1.7409579667644184,94.31796534999243,0.555229716520039
442,1.7350928641251222,98.61624652596309,0.5151515151515151
443,1.7174975562072337,102.81683949338895,0.48484848484848486
444,1.6930596285434996,107.11512066935961,0.45992179863147603
445,1.6666666666666667,111.51109005387505,0.4550342130987292
446,1.6392961876832846,116.05359175120768,0.4501466275659824
447,1.6158357771260996,120.44956113572313,0.4550342130987292
448,1.595307917888563,124.40593358178702,0.4701857282502444
449,1.5728250244379276,127.92270908939938,0.49022482893450636
450,1.5503421309872922,130.65797892865342,0.5
451,1.5278592375366569,132.6117430995492,0.5097751710654936
452,1.5043988269794721,133.63746928926946,0.5151515151515151
453,1.4828934506353861,133.9305339149038,0.5249266862170088
454,1.4623655913978495,133.53978108072465,0.5351906158357771
455,1.4418377321603129,132.66058720382156,0.5298142717497556
456,1.4222873900293256,131.24410817992216,0.5151515151515151
457,1.4037145650048877,129.04612348766443,0.5097751710654936
458,1.3861192570869991,126.26200954413798,0.49022482893450636
459,1.3724340175953078,123.13598687070478,0.4951124144672532
460,1.3616813294232648,120.10765240581637,0.49022482893450636
461,1.348973607038123,117.61660308792428,0.48484848484848486
462,1.335288367546432,115.66283891702852,0.49022482893450636
463,1.3206256109481915,114.05098347603953,0.48484848484848486
464,1.3069403714565004,112.48797213932293,0.47996089931573804
465,1.2942326490713587,110.92496080260634,0.5097751710654936
466,1.2805474095796676,109.5573258829793,0.5601173020527859
467,1.2678396871945259,108.28737917189707,0.5953079178885631
468,1.2551319648093842,107.163964773632,0.6202346041055719
469,1.2473118279569892,106.04055037536695,0.6402737047898338
470,1.2463343108504399,105.06366828991908,0.6549364613880743
471,1.2570869990224829,104.13563030874359,0.6803519061583577
472,1.2805474095796676,103.2564364318405,0.6402737047898338
473,1.3196480938416422,102.37724255493741,0.5698924731182796
474,1.3822091886608017,101.54689278230671,0.5048875855327468
475,1.4701857282502444,100.8630753224932,0.4501466275659824
476,1.5816226783968719,100.32579017549688,0.43010752688172044
477,1.7135874877810362,99.73966092422815,0.4149560117302053
478,1.8611925708699901,99.10468756868703,0.4149560117302053
479,2.0175953079178885,98.5674024216907,0.3949169110459433
480,2.176930596285435,97.93242906614958,0.37487781036168133
481,2.3333333333333335,97.44398802342565,0.8450635386119257
482,2.482893450635386,96.85785877215692,1.5009775171065494
483,2.6207233626588464,96.32057362516058,1.5009775171065494
484,2.7282502443792764,95.73444437389186,1.1304985337243403
485,2.8132942326490715,95.24600333116791,0.5498533724340176
486,2.897360703812317,94.75756228844398,0.4198435972629521
487,2.970674486803519,94.22027714144765,0.34506353861192574
488,3.0303030303030303,93.68299199445131,0.28983382209188663
489,3.0742913000977516,93.24339505599977,0.2697947214076246
490,3.1006842619745845,92.75495401327584,0.28005865102639294
491,3.1094819159335287,92.31535707482429,0.29472140762463345
492,3.101661779081134,91.77807192782797,0.3098729227761486
493,3.081133919843597,91.19194267655924,0.33479960899315736
494,3.047898338220919,90.6058134252905,0.3699902248289345
495,3.002932551319648,90.16621648683896,0.3949169110459433
496,2.952101661779081,89.82430775693221,0.4100684261974585
497,2.895405669599218,89.38471081848066,0.4198435972629521
498,2.83088954056696,88.79858156721194,0.43499511241446726
499,2.760508308895406,88.16360821167082,0.4447702834799609
500,2.6881720430107525,87.62632306467448,0.45992179863147603
501,2.613880742913001,87.04019381340576,0.48484848484848486
502,2.5405669599217986,86.60059687495422,0.5097751710654936
503,2.469208211143695,86.16099993650268,0.5449657869012707
504,2.39980449657869,85.72140299805113,0.5899315738025416
505,2.334310850439883,85.37949426814437,0.6300097751710655
